,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,min_price,max_price,var_price,var_price_3d,ma30,ma60,vma30,vma60,mid_price,open_dev_ma5,open_dev_ma10,close_dev_ma5,close_dev_ma10,diff,dea,macd,BOLL_low,BOLL_up,BOLL_relative,dividend_ind,rel_1y,rel_6m,rel_3m,rel_1m,rel_2w,rel_5d,ema5,ema10,ema20,ema30,ema60,ma_range,ema60_pos,v_diff0,v_diff1,v_diff2,v_diff3,v_diff4,v_diff5,RSI,rel_1m_v,rel_2w_v,rel_5d_v,rel_8w_var,rel_4w_var,rel_2w_var
229,2018-04-09 10:25:00,31.76,31.8,31.76,31.76,29.0,0.0,0.0,31.776,31.753,31.7385,110.0,153.1,134.31,0.0,31.76,31.76,0.045999999999999375,0.049999999999998344,,,,,31.76,-0.34782608695648815,0.15217391304351183,-0.34782608695648815,0.15217391304351183,-0.010109764673217114,-0.010109764673217114,0.0,31.534002448926163,31.942997551073834,0.10513573334792868,-1.0,,,,,0.5000000000000081,0.15384615384617487,31.75996322080652,31.75020023080636,31.737909255443522,31.732366058734005,31.72608412679041,-657.9375177963857,-0.2570680141980741,-1.0,1.0,-1.0,-1.0,1.0,1.0,68.80733944954117,,0.011267605633802818,0.011267605633802818,,,0.2888888888888713
228,2018-04-09 10:30:00,31.76,31.83,31.83,31.76,35.0,0.07,0.22,31.768,31.766,31.736,41.0,145.4,127.8,0.0,31.76,31.83,0.0519999999999996,0.049999999999998344,,,,,31.795,-0.1538461538461381,-0.11538461538455232,1.1923076923076554,1.2307692307692413,-0.010109764673217114,-0.010109764673217114,0.0,31.535368183488742,31.93663181651126,0.46851990693471574,-1.0,,,,,0.8181818181818079,1.0,31.783490144023368,31.766144078641464,31.75045460764139,31.743801998222622,31.736417849478926,-578.532237730576,-0.2699376569704865,1.0,-1.0,1.0,-1.0,-1.0,1.0,68.80733944954117,,0.028169014084507043,0.1694915254237288,,,0.5199999999999677
227,2018-04-09 10:35:00,31.83,31.83,31.75,31.75,25.0,-0.08,-0.25,31.77,31.766,31.729,39.6,112.4,120.35,0.0,31.75,31.83,0.04200000000000017,0.05333333333333338,,,,,31.79,1.4285714285713924,1.523809523809519,-0.4761904761904641,-0.38095238095233747,-0.010109764673217114,-0.010109764673217114,0.0,31.542533864260193,31.915466135739806,0.11262098566414261,-1.0,,,,,0.45454545454545603,0.0,31.772269106397896,31.762975492418047,31.75039511585322,31.744491687246345,31.737684098021628,-723.8868760845902,-0.3026432817045625,-1.0,1.0,-1.0,1.0,-1.0,-1.0,68.80733944954117,,0.0,0.0,,,0.6666666666666498
226,2018-04-09 10:40:00,31.75,31.76,31.75,31.75,15.0,0.0,0.0,31.77,31.776,31.723,37.6,85.2,116.95,0.0,31.75,31.75,0.04000000000000057,0.03666666666666766,,,,,31.75,-0.49999999999998224,-0.6499999999999858,-0.49999999999998224,-0.6499999999999858,-0.0027631123566074223,-0.009639527451705723,0.013752830190196602,31.549162137749494,31.896837862250504,0.15531714236737085,-1.0,,,,,0.07692307692308743,0.0,31.764820556016524,31.760465080377635,31.750345188122317,31.745077249578554,31.738766851853406,-761.7043507403073,-0.28945840672278267,-1.0,-1.0,1.0,-1.0,1.0,-1.0,68.80733944954117,,0.0,0.0,,,0.4736842105263119
225,2018-04-09 10:45:00,31.74,31.82,31.82,31.74,10.0,0.08,0.25,31.782,31.781,31.721,22.8,75.2,113.3,0.0,31.74,31.82,0.05000000000000071,0.04333333333333419,,,,,31.78,-0.8400000000000198,-0.8199999999999957,0.7599999999999943,0.7800000000000185,0.001487021097801744,-0.008834640552553048,0.020643323300709584,31.55168950618203,31.89031049381797,0.5847245363682958,-1.0,,,,,0.6153846153846175,0.8750000000000222,31.783255803816942,31.771850798461667,31.758881249590427,31.752722442562966,31.745535338102655,-603.1274509582272,-0.2669182297554291,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,,0.0,0.0,,,0.5789473684210458
224,2018-04-09 10:50:00,31.82,31.82,31.79,31.74,20.0,-0.03,-0.09,31.788,31.782,31.7245,21.0,65.5,111.35,0.0,31.79,31.82,0.038000000000000256,0.040000000000000334,,,,,31.805,0.8421052631578898,1.0,0.0526315789473389,0.21052631578944908,0.01902829856958732,-0.006799819549286943,0.05165623623774852,31.56452142742779,31.88447857257221,0.4094298314259236,-1.0,,,,,0.3846153846153825,0.5,31.78550729697192,31.775289318907365,31.7625934128013,31.756388706011606,31.74906199167067,-803.7161240627769,-0.3560900297534974,1.0,-1.0,-1.0,-1.0,1.0,-1.0,66.82659355723081,,0.02702702702702703,0.4,,,0.5263157894736695
223,2018-04-09 10:55:00,31.74,31.8,31.72,31.72,66.0,-0.02,-0.06,31.766,31.767,31.727,27.2,34.1,109.6,0.01,31.72,31.74,0.038000000000000256,0.046666666666666856,,,,,31.729999999999997,-0.6842105263157796,-0.7105263157894959,-1.210526315789449,-1.2368421052631653,0.01767226152473711,-0.004580861148914337,0.044506245347302895,31.574208605394187,31.879791394605814,-0.04581409848415056,-1.0,,,,,0.0,0.0,31.763649346385986,31.764893713348762,31.7576317724505,31.75292698630779,31.746859456512336,-803.678776194865,-0.28348199837277793,1.0,1.0,-1.0,-1.0,-1.0,1.0,62.31869806775146,,0.7567567567567568,1.0,,,0.8571428571428572
222,2018-04-09 11:00:00,31.72,31.79,31.79,31.72,9.0,0.07,0.22,31.774,31.772,31.734,24.0,31.8,107.8,0.0,31.72,31.79,0.036000000000000656,0.046666666666666856,,,,,31.755,-1.5000000000000295,-1.4444444444444071,0.4444444444443874,0.5000000000000099,0.018123805831983475,-0.002037549870769352,0.040322711405505654,31.588806946768464,31.87919305323154,0.38569338376468315,-1.0,,,,,0.6363636363636422,0.6999999999999929,31.77243884491241,31.769585141788983,31.76132383918607,31.75634903730146,31.749994174897246,-850.1718437911062,-0.31471289691174376,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,,0.0,0.0,,,0.8571428571428572
221,2018-04-09 11:05:00,31.79,31.79,31.74,31.74,3.0,-0.05,-0.16,31.772,31.771,31.7385,21.6,29.6,99.3,0.0,31.74,31.79,0.022000000000000595,0.033333333333333805,,,,,31.765,0.818181818181827,0.8636363636362653,-1.4545454545454164,-1.4090909090909782,0.0033136393500043937,-0.0001035550503908589,0.006834388800790505,31.601130575462385,31.875869424537612,0.010919460462537913,-1.0,,,,,0.18181818181817888,0.1999999999999929,31.76162101676183,31.764084530316534,31.75893649070904,31.75488073135513,31.749295816612396,-1411.3857253156625,-0.4382124589383688,-1.0,-1.0,1.0,1.0,-1.0,-1.0,59.24451779223145,,0.0,0.0,,,0.2500000000000332
220,2018-04-09 11:10:00,31.74,31.74,31.72,31.72,41.0,-0.02,-0.06,31.752,31.767,31.741,27.8,25.3,93.35,0.0,31.72,31.74,0.014000000000000767,0.020000000000000757,,,,,31.729999999999997,-0.8571428571428427,-1.928571428571396,-2.2857142857141626,-3.357142857142716,0.0047612947040747144,0.002180608274006966,0.005161372860135497,31.60911497384398,31.87288502615602,-0.159229600297139,-1.0,,,,,0.0,0.0,31.747743171041943,31.755921644806936,31.75464896815296,31.751825376746403,31.74732193703398,-2235.909931000353,-0.5233593656413625,1.0,-1.0,-1.0,1.0,1.0,-1.0,58.01177689917585,0.10079575596816977,0.6031746031746031,0.6031746031746031,,0.0740740740740726,0.0
219,2018-04-09 11:15:00,31.72,31.77,31.75,31.71,26.0,0.03,0.09,31.744,31.766,31.7595,29.0,25.0,89.05,0.0,31.72,31.75,0.010000000000000852,0.013333333333334233,,,,,31.735,-2.3999999999998867,-4.599999999999546,0.5999999999999717,-1.5999999999996875,0.0063578045541916595,0.004871092227721332,0.0029734246529406552,31.635052111689262,31.883947888310736,-0.0763371731650311,-1.0,,,,,0.2727272727272845,0.4285714285714431,31.74849559821224,31.754828823827165,31.75414454794897,31.751669090874945,31.74749634538863,-3142.9948057147653,-0.6648202560341476,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0610079575596817,0.36507936507936506,0.36507936507936506,,0.04444444444444356,0.0
218,2018-04-09 11:20:00,31.75,31.76,31.76,31.71,19.0,0.01,0.03,31.752,31.759,31.7625,19.6,23.4,84.4,0.0,31.75,31.76,0.012000000000000455,0.006666666666667709,,,,,31.755000000000003,-0.166666666666568,-0.75,0.666666666666864,0.08333333333343201,0.00715455895374717,0.007970807821788977,-0.0016324977360836143,31.644937804194804,31.880062195805195,-0.02126533944755769,-1.0,,,,0.7755102040816347,0.40000000000002134,0.5714285714286077,31.752330911425318,31.755780551212155,31.754771557211168,31.7523676293824,31.748285135732782,-2613.93464742642,-0.5405351231987542,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.042440318302387266,0.25396825396825395,0.42105263157894735,,0.0,0.0
217,2018-04-09 11:25:00,31.76,31.76,31.76,31.71,17.0,0.0,0.0,31.746,31.76,31.763,21.2,22.6,67.5,0.0,31.76,31.76,0.011999999999999744,0.0033333333333338544,,,,,31.76,1.1666666666669332,0.0,1.1666666666669332,0.0,0.008027140023223467,0.010090664441524589,-0.0041270488366022436,31.651860743201585,31.87413925679842,-0.026993162330044014,-1.0,,,,0.5000000000000081,0.40000000000002134,1.0,31.754887502088017,31.756555393077484,31.75532487251141,31.75299545838031,31.749002432814834,-2613.9936473415482,-0.526869974714602,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,58.01177689917585,0.03713527851458886,0.2222222222222222,0.3684210526315789,,0.0,0.0
216,2018-04-09 11:30:00,31.77,31.78,31.78,31.76,49.0,0.01,0.03,31.754,31.763,31.7695,30.4,26.0,55.6,0.01,31.77,31.78,0.014000000000000058,0.016666666666666902,,,,,31.775,1.1428571428570122,0.49999999999984773,1.8571428571428352,1.2142857142856707,-8.603751092550738e-05,0.011135539471115638,-0.02244315396408229,31.663256658371854,31.875743341628148,0.09882972277689182,-1.0,,,,0.590909090909096,0.6000000000000142,1.0,31.763258832009065,31.7608528511402,31.757908826625144,31.75517809170876,31.75084791256546,-2236.1544492083717,-0.5043510042630146,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.1220159151193634,0.7301587301587301,1.0,,0.19999999999999288,0.30769230769230344
215,2018-04-09 13:05:00,31.78,31.82,31.78,31.78,41.0,0.0,0.0,31.766,31.759,31.77,30.4,29.1,52.15,0.0,31.78,31.78,0.023999999999999487,0.01666666666666572,,,,,31.78,0.5833333333334666,0.8750000000000518,0.5833333333334666,0.8750000000000518,0.002493318965818503,0.009026276262159889,-0.013065914592682772,31.66851860372787,31.87148139627213,0.0985402287251319,-1.0,,,,0.590909090909096,0.8571428571428862,1.0,31.76883944234342,31.764357371573862,31.760200464954295,31.75715212085828,31.75253830242148,-1291.2535898252465,-0.3192567722005781,-1.0,1.0,-1.0,-1.0,-1.0,1.0,58.01177689917585,0.10079575596816977,0.6031746031746031,0.75,,0.19999999999997514,0.3076923076922762
214,2018-04-09 13:10:00,31.78,31.85,31.82,31.78,20.0,0.04,0.13,31.78,31.762,31.772,29.2,29.1,47.3,0.0,31.78,31.82,0.02599999999999909,0.019999999999999574,,,,,31.8,0.0,0.6923076923077428,1.5384615384615594,2.2307692307693023,0.007243704044931576,0.007207575954334021,7.225618119511071e-05,31.668891236728733,31.875108763271264,0.4655278414475807,-1.0,,,,0.6666666666666666,1.0,1.0,31.785893411811273,31.774529357476073,31.76635153010743,31.762076347463964,31.75635393544073,-1189.6123348744134,-0.3845228717961726,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.04509283819628647,0.2698412698412698,0.09375,,0.24999999999998226,0.3846153846153657
213,2018-04-09 13:15:00,31.82,31.83,31.83,31.78,11.0,0.01,0.03,31.794,31.773,31.77,27.6,23.6,28.85,0.0,31.82,31.83,0.019999999999999574,0.0266666666666661,,,,,31.825,1.3000000000000178,2.35000000000008,1.799999999999929,2.849999999999991,0.0028959907831342946,0.004779409978210736,-0.003766838390152882,31.664580404989874,31.875419595010126,0.5691541500822069,-1.0,,,,0.7333333333333191,1.0,1.0,31.800595866651292,31.784659862977666,31.772848970066676,31.76732564258072,31.760422630678928,-1556.220535667329,-0.6213169693873998,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.09876543209876543,0.17391304347826086,0.0,,0.46666666666664935,0.5384615384615175
212,2018-04-09 13:20:00,31.79,31.84,31.8,31.79,5.0,0.01,0.03,31.802,31.774,31.773,25.2,23.2,27.5,0.0,31.79,31.8,0.024000000000000198,0.0266666666666661,,,,,31.795,-0.5000000000000148,0.6666666666665877,-0.08333333333328646,1.0833333333333162,-0.003772305795632036,0.0045210249339448835,-0.01658666145915384,31.671690860486667,31.874309139513333,0.26651099920207727,-1.0,,,,0.5333333333333381,0.7272727272727478,0.40000000000001423,31.800397242103543,31.787459137557104,31.775601790921467,31.769818961503944,31.762561116282892,-1291.6396492696726,-0.5433614432739331,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,55.83518551142951,0.024691358024691357,0.043478260869565216,0.0,,0.46666666666664935,0.7777777777777428
211,2018-04-09 13:25:00,31.8,31.86,31.86,31.8,53.0,0.06,0.19,31.818,31.786,31.7785,26.0,28.2,28.9,0.01,31.8,31.86,0.028000000000000115,0.0266666666666661,,,,,31.83,-0.6428571428571646,0.4999999999999746,1.4999999999999238,2.642857142857063,0.003920970540818303,0.004435246751676227,-0.0010285524217158483,31.669150322686225,31.887849677313778,0.7453154138364383,-1.0,,,,1.0,1.0,1.0,31.820264983487267,31.80068766390755,31.784106543222556,31.776620305966702,31.76771650329092,-1102.7410387054695,-0.585358568987002,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.6172839506172839,1.0,1.0,,0.46666666666664935,1.0
210,2018-04-09 13:30:00,31.86,31.87,31.85,31.85,49.0,-0.01,-0.03,31.832,31.799,31.783,27.6,29.0,27.15,0.01,31.85,31.86,0.024000000000000198,0.016666666666666902,31.76033333333333,,71.9,,31.855,1.1666666666666026,2.5416666666666434,0.7500000000000222,2.125000000000063,-0.00408495730103553,0.003510851229916735,-0.015191617061904531,31.671599598425335,31.894400401574668,0.6014340976598109,-1.0,,,,0.928571428571443,0.9090909090909267,0.8333333333333629,31.83017670734876,31.80967537773293,31.790710058049278,31.78209482660163,31.771984161003058,-1292.0024966677677,-0.7802457102591726,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,55.09315492019873,0.7301587301587301,0.9166666666666666,0.9166666666666666,,0.2666666666666635,0.5714285714285858
209,2018-04-09 13:35:00,31.85,31.85,31.84,31.84,33.0,-0.01,-0.03,31.836,31.808,31.787,30.2,29.7,27.35,0.0,31.84,31.85,0.032000000000000736,0.02333333333333461,31.775666666666666,,69.26666666666667,,31.845,0.43750000000008055,1.3125000000000195,0.12500000000003886,0.9999999999999779,0.002137455142094069,0.0027045673875088663,-0.0011342244908295945,31.677048665232352,31.896951334767646,0.4820314379266267,-1.0,,,,0.8571428571428608,0.8,0.6666666666666666,31.83345114961686,31.815199926404333,31.79562518882851,31.78637171397192,31.775445780273635,-961.1492294839114,-0.6306065173398011,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,54.31579054349444,0.47619047619047616,0.5833333333333334,0.5833333333333334,,0.40000000000001895,0.8571428571429296
208,2018-04-09 13:40:00,31.84,31.86,31.81,31.8,64.0,-0.03,-0.09,31.832,31.813,31.786,40.8,34.2,28.8,0.01,31.81,31.84,0.036000000000000656,0.033333333333333805,31.77933333333333,,67.66666666666667,,31.825,0.2222222222221937,0.7500000000000148,-0.611111111111156,-0.08333333333333497,0.011780040414357984,0.0022360869939097036,0.019087906840896562,31.681300843842173,31.89069915615783,0.2292282085236552,-1.0,,,,0.6428571428571392,0.49999999999998224,0.16666666666663707,31.82563408162602,31.81425294518664,31.797052232775982,31.788100747570716,31.777173115881215,-850.8736191372805,-0.5521976915213005,1.0,-1.0,-1.0,1.0,-1.0,-1.0,51.94769504470905,0.9682539682539683,1.0,1.0,,0.6000000000000048,1.0
207,2018-04-09 13:45:00,31.82,31.82,31.79,31.78,68.0,-0.03,-0.09,31.83,31.816,31.788,53.4,39.3,30.95,0.01,31.79,31.82,0.03400000000000034,0.040000000000000334,31.78066666666666,,58.1,,31.805,-0.29411764705876203,0.11764705882356752,-1.1764705882352573,-0.7647058823529276,0.023244476702096506,0.004038590651036914,0.038411772102119185,31.688539383481356,31.887460616518645,0.020108461720865924,-1.0,,,,0.5,0.1249999999999778,0.0,31.813756036063232,31.809837443567503,31.796354944077347,31.78823853480279,31.777803477110417,-902.8275227024691,-0.5456313813802754,1.0,1.0,-1.0,-1.0,1.0,-1.0,50.3710021055515,1.0,1.0,1.0,,0.8461538461538483,1.0
206,2018-04-09 13:50:00,31.79,31.79,31.75,31.71,48.0,-0.04,-0.13,31.808,31.813,31.788,52.4,39.2,32.6,0.01,31.75,31.79,0.03400000000000034,0.040000000000000334,31.783999999999995,,50.13333333333333,,31.77,-0.5294117647058971,-0.6764705882352781,-1.7058823529411542,-1.8529411764705352,0.024835595994389337,0.005674403453226914,0.03832238508232484,31.68940617036772,31.88659382963228,-0.3854196570082257,-1.0,,,,0.21428571428572155,0.0,0.0,31.79250400214954,31.79894605130227,31.79178821259086,31.785486504546228,31.776459099693493,-902.8027921749675,-0.4508562616872191,-1.0,1.0,1.0,-1.0,-1.0,1.0,47.28017578464522,0.6923076923076923,0.6825396825396826,0.42857142857142855,,0.8461538461538483,1.0
205,2018-04-09 13:55:00,31.75,31.75,31.7,31.7,15.0,-0.05,-0.16,31.778,31.805,31.782,45.6,36.6,32.85,0.0,31.7,31.75,0.030000000000000426,0.033333333333333805,31.781666666666663,,46.96666666666667,,31.725,-0.9333333333332765,-1.833333333333298,-2.5999999999999432,-3.4999999999999645,0.026011151093189966,0.006666701609514715,0.038688898967350505,31.672845529881027,31.891154470118973,-0.7512289685491081,-1.0,,,,0.0,0.0,0.0,31.761669313590282,31.780939821549723,31.782775099495538,31.77937955519227,31.77281874972045,-1026.939535353499,-0.33187832583625726,-1.0,-1.0,1.0,1.0,-1.0,-1.0,43.672735868792365,0.18461538461538463,0.15873015873015872,0.0,,0.6923076923076965,0.7142857142857214
204,2018-04-09 14:00:00,31.7,31.74,31.73,31.7,13.01,0.03,0.09,31.756,31.796,31.779,41.6,35.9,32.5,0.0,31.7,31.73,0.030000000000000426,0.026666666666667282,31.779999999999998,,43.50033333333333,,31.715,-1.8666666666666714,-3.1999999999999575,-0.8666666666666477,-2.1999999999999336,0.02584054567624605,0.008637378193847474,0.034406334964797156,31.670447962541452,31.887552037458548,-0.4513964099357496,-1.0,,,,0.18750000000000694,0.18750000000000694,0.2727272727272845,31.75111287089368,31.77167128112963,31.777608142588512,31.775876247057383,31.770809856519723,-1026.592820887186,-0.2266095356263251,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.154,0.12714285714285714,0.0,,0.5384615384615448,0.42857142857144304
203,2018-04-09 14:05:00,31.73,31.75,31.75,31.7,218.0,0.02,0.06,31.744,31.788,31.7805,72.4,56.6,40.1,0.02,31.73,31.75,0.03200000000000003,0.023333333333333428,31.776,,38.10033333333333,,31.740000000000002,-0.4374999999999792,-1.8124999999999931,0.18750000000000694,-1.1875000000000069,0.026174491139194345,0.012206513241790432,0.027935955794807826,31.676032774294537,31.884967225705463,-0.2919575952556865,-1.0,,,,0.31250000000000416,0.31250000000000416,0.5555555555555644,31.750741913815894,31.76772869734962,31.774912351712082,31.77405214679533,31.769847139578793,-960.4357724550338,-0.15828787916527517,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.46153846153845524,0.2857142857142785
202,2018-04-09 14:10:00,31.75,31.76,31.72,31.71,143.0,-0.03,-0.09,31.73,31.78,31.777,87.4,70.4,46.8,0.02,31.72,31.75,0.028000000000000115,0.033333333333333805,31.775333333333332,,41.800333333333334,,31.735,0.7142857142856961,-1.0714285714286076,-0.3571428571429115,-2.142857142857215,0.0244801778561623,0.0146256537485147,0.019709048215295198,31.672277853723834,31.881722146276168,-0.5442974769604625,-1.0,,,,0.12499999999999722,0.12499999999999722,0.3999999999999858,31.740494607125427,31.759046516706736,31.769563320879342,31.77026447562048,31.76757174642543,-1101.8188286359973,-0.07112765906835931,-1.0,1.0,-1.0,-1.0,-1.0,1.0,41.620788301915454,0.6511627906976745,0.6341284940728816,0.6341284940728816,,0.818181818181821,0.7142857142857214
201,2018-04-09 14:15:00,31.72,31.72,31.7,31.7,153.0,-0.02,-0.06,31.72,31.764,31.775,108.4,80.4,54.3,0.02,31.7,31.72,0.021999999999999888,0.03666666666666648,31.773666666666667,,46.067,,31.71,0.0,-2.000000000000032,-0.9090909090908944,-2.9090909090909265,0.015378517743087627,0.018362741436521536,-0.005968447386867817,31.66687843123982,31.883121568760178,-0.6936636312256469,-1.0,,,,0.0,0.0,0.0,31.726996402919166,31.7483064994493,31.76280182179221,31.76536795155967,31.764526435079343,-1410.370832181137,0.07839151305155707,1.0,-1.0,1.0,-1.0,-1.0,-1.0,40.262626878559566,0.6948356807511737,0.6829113615298308,0.6829113615298308,,0.9090909090908944,0.8571428571428354
200,2018-04-09 14:20:00,31.7,31.78,31.75,31.66,256.0,0.05,0.16,31.73,31.754,31.7765,156.6,101.1,65.05,0.03,31.7,31.75,0.029999999999999714,0.029999999999999954,31.773333333333333,,51.800333333333334,,31.725,-1.0000000000000475,-1.8000000000000853,0.6666666666666587,-0.13333333333337913,0.010994742078889175,0.021090041628435415,-0.02019059909909248,31.673473042354274,31.879526957645723,-0.25721423407573946,-1.0,,,,0.31250000000000416,0.35714285714286076,1.0,31.734664269306244,31.748614509230954,31.761559930443088,31.76430251363909,31.763879702786593,-1026.0578397965792,0.07732574478348964,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.14545454545454217,0.7272727272727155,0.3999999999999858
199,2018-04-09 14:25:00,31.75,31.79,31.79,31.75,39.0,0.04,0.13,31.742,31.749,31.7785,161.8,101.7,65.7,0.0,31.75,31.79,0.029999999999999714,0.01333333333333305,31.774333333333335,,52.13366666666666,,31.77,0.26666666666663985,0.03333333333337439,1.5999999999999575,1.366666666666692,0.0031006834046110043,0.021774114228866787,-0.037346861648511566,31.67908555866845,31.87791444133155,0.11567735880187872,-1.0,,,,0.5624999999999987,0.8181818181818211,1.0,31.75310951398293,31.756141155065368,31.76431399479907,31.7660755506971,31.76502911866782,-1026.6709082487441,0.023837462291591047,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,0.13545816733067728,0.10695913412074572,0.0,0.06521739130434245,0.27272727272725217,0.0
198,2018-04-09 14:30:00,31.79,31.79,31.79,31.75,66.0,0.0,0.0,31.75,31.747,31.78,131.4,101.9,68.05,0.01,31.79,31.79,0.03599999999999994,0.019999999999999574,31.773,,53.167,,31.79,1.1111111111110892,1.1944444444444258,1.1111111111110892,1.1944444444444258,-0.006140890142035005,0.01969746837779569,-0.05167671703966139,31.68424422766041,31.87575577233959,0.10443234653816816,-1.0,,,,0.5624999999999987,1.0,1.0,31.765406343149554,31.762298654850913,31.766797390654833,31.767718891568464,31.766115765046944,-850.5183548542916,-0.018934044663588986,1.0,-1.0,1.0,1.0,-1.0,1.0,40.262626878559566,0.24302788844621515,0.21807481789374047,0.12442396313364056,0.19230769230768022,0.45454545454543105,0.24999999999998887
197,2018-04-09 14:35:00,31.79,31.79,31.79,31.75,40.0,0.0,0.0,31.764,31.747,31.7815,110.8,99.1,69.2,0.0,31.79,31.79,0.04199999999999946,0.03666666666666648,31.77433333333333,,53.667,,31.79,0.6190476190476223,1.0238095238095193,0.6190476190476223,1.0238095238095193,-0.019285674139403852,0.016189264216176898,-0.0709498767111615,31.689409460448456,31.873590539551547,0.09230046909694002,-1.0,,,,0.5624999999999987,1.0,1.0,31.77360422898604,31.767336164129365,31.769037448448504,31.769242993861457,31.767144090753703,-724.5869693603975,-0.04507994511430564,-1.0,1.0,-1.0,1.0,1.0,-1.0,40.26262687855957,0.1394422310756972,0.11107452981604182,0.004608294930875576,0.4545454545454399,0.8749999999999833,0.8749999999999833
196,2018-04-09 14:40:00,31.79,31.79,31.73,31.73,67.0,-0.06,-0.19,31.77,31.745,31.779,93.6,101.0,70.1,0.01,31.73,31.79,0.04999999999999929,0.05999999999999991,31.773666666666664,,55.400333333333336,,31.759999999999998,0.3999999999999972,0.8999999999999758,-0.7999999999999944,-0.30000000000001564,-0.02631306668834199,0.011532378632283779,-0.07569089064125153,31.6883266337044,31.8696733662956,-0.5404012446196877,-1.0,,,,0.18750000000000694,0.33333333333334647,0.0,31.759069485731043,31.760546777025542,31.765273554998352,31.7665690361533,31.76556112097399,-603.4148206784765,0.005751319512796808,1.0,-1.0,1.0,-1.0,1.0,1.0,35.87609257397699,0.24701195219123506,0.2221902135890366,0.12903225806451613,0.8499999999999788,1.0,1.0
195,2018-04-09 14:45:00,31.73,31.78,31.78,31.73,44.0,0.05,0.16,31.776,31.753,31.779,51.2,103.9,70.25,0.0,31.73,31.78,0.08599999999999923,0.049999999999999524,31.77233333333333,,56.53366666666667,,31.755000000000003,-0.5348837209302301,-0.26744186046511503,0.046511627906992696,0.31395348837210774,-0.03311217683269163,0.005853881039931039,-0.07793211574524533,31.692348339063187,31.865651660936813,0.011540459688711948,-1.0,,,,0.5000000000000111,0.8888888888889108,0.8333333333333629,31.76604632390379,31.7640841502251,31.766691769450542,31.76748089845156,31.766170472707824,-337.5823348018436,-0.006061590031609255,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.1553784860557769,0.12753611259722622,0.17857142857142858,0.6999999999999752,0.7857142857142784,0.7857142857142784
194,2018-04-09 14:50:00,31.73,31.8,31.8,31.73,92.0,0.07,0.22,31.778,31.76,31.778,61.8,111.8,73.85,0.01,31.73,31.8,0.11399999999999935,0.04666666666666567,31.772666666666662,,58.93366666666667,,31.765,-0.4210526315789346,-0.2631578947368536,0.19298245614036968,0.3508771929824507,-0.03544838864093336,-0.0007960728178112064,-0.0693046316462443,31.693194340413964,31.862805659586034,0.25941664869292275,-1.0,,,,0.6250000000000083,1.0,1.0,31.777364216025724,31.770614944549795,31.76989606754534,31.769681273591942,31.767584834888197,-246.88566065141617,-0.02027397067668582,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.3466135458167331,0.24423963133640553,1.0,0.649999999999968,0.7142857142856961,0.7142857142856961
193,2018-04-09 14:55:00,31.79,31.79,31.76,31.64,638.05,-0.03,-0.09,31.772,31.761,31.7745,176.21,153.81,105.2,0.07,31.76,31.79,0.13999999999999985,0.10333333333333172,31.773999999999994,,78.002,,31.775,0.12857142857143358,0.20714285714285677,-0.08571428571426368,-0.007142857142840504,-0.029759602533186325,-0.007633292462411973,-0.0442526201415487,31.69365462110693,31.85534537889307,-0.17935471635523664,-1.0,,,,0.3750000000000139,0.6000000000000142,0.4285714285714431,31.771576143986515,31.768684799916944,31.768944968276188,31.769028254777975,31.76727055950668,-195.13749928106145,-0.011960062639333165,1.0,1.0,-1.0,1.0,-1.0,1.0,33.273471388025726,1.0,1.0,1.0,1.0,1.0,1.0
